territory_id,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
167,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
168,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
169,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
173,12,0,4,4,5,5,0,5,5,0,0,17,17,4,4,4,17,17,17,17,17,17,17,17
181,12,12,4,5,0,0,0,0,12,0,0,0,4,4,4,4,4,3,4,0,16,16,0,16
184,12,12,12,12,12,4,10,12,10,4,4,4,8,8,8,8,16,16,1,16,3,3,0,3
185,5,5,5,5,5,5,4,4,5,5,12,0,0,4,4,4,17,17,6,6,4,4,17,3
188,4,0,0,5,0,0,6,6,6,0,0,0,11,9,4,3,0,0,4,0,4,4,0,18
191,5,15,5,5,5,5,4,6,6,12,12,12,6,6,3,3,17,17,17,17,4,0,0,0
194,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
195,5,5,5,5,5,5,5,5,5,6,5,17,17,17,17,17,17,17,17,17,17,17,17,17
196,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
198,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
201,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
203,5,6,6,6,6,6,6,10,12,12,8,8,0,10,10,0,0,0,17,3,17,17,17,19
204,5,6,6,5,0,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
205,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17
206,10,10,10,7,7,7,7,7,7,5,5,5,14,14,14,5,14,14,14,14,7,2,2,2
207,10,10,10,10,10,7,13,7,14,14,14,14,14,14,14,14,14,14,14,19,11,11,11,19
