territory_id,share_2023,share_2024,cafe_2023,cafe_2024,food_2023,food_2024,total_2023,total_2024,d_share_pp,d_cafe_pp,d_food_pp,growth_total,name,short,region,mo_type,macro,sub,market_access,population,wage,urban_share,lat,lon,type,log_access,log_pop,log_wage,start,access_q
2242,0.10592735523186801,0.13797559260390832,0.07008620029522909,0.07100007413057602,0.32948194863905605,0.32469224111757516,42960.333333333336,48660.75,3.204823737204031,0.09138738353469261,-0.47897075214808904,0.13269023362636845,городской округ город Новый Уренгой,Новый Уренгой,Ямало-Ненецкий автономный округ,городской округ,1,3,200.7,106890.0,174598.5,1.0,66.08137282935051,76.78939140663613,Северные и ресурсные,5.301811255802292,11.579555547267992,12.070244331285444,10.592735523186802,q1 (низкая)
2243,0.11388405819713539,0.14307699033608742,0.055987545094992715,0.05943400140477853,0.3789280411286122,0.36561319080625543,40843.0,46646.583333333336,2.9192932138952035,0.3446456309785816,-1.3314850322356797,0.14209493262819417,городской округ город Ноябрьск,Ноябрьск,Ямало-Ненецкий автономный округ,городской округ,1,3,211.8,102938.0,156219.1,1.0,63.16411166841678,75.64384944005104,Северные и ресурсные,5.355642433167306,11.541882144224532,11.95901478804156,11.388405819713538,q1 (низкая)
2244,0.06662077725557884,0.09938632419472675,0.0315437871618427,0.030741663081167506,0.44828623515422655,0.43023961983993825,41683.333333333336,45899.666666666664,3.2765546939147905,-0.0802124080675197,-1.8046615314288306,0.10115153938424615,муниципальный округ Красноселькупский район,Красноселькупский,Ямало-Ненецкий автономный округ,муниципальный округ,1,3,191.7,5640.0,177997.6,0.0,64.57884700449443,82.48663748322201,Северные и ресурсные,5.255931650051599,8.637639344492104,12.089525346037256,6.662077725557884,q1 (низкая)
2245,0.11908327043401516,0.15276872234542407,0.05912228500601672,0.0607552480982752,0.3732329158376099,0.3575573568843044,39896.5,45491.333333333336,3.3685451911408912,0.16329630922584798,-1.5675558953305524,0.14023368800103597,муниципальный округ Надымский район,Надымский,Ямало-Ненецкий автономный округ,муниципальный округ,1,3,205.7,65345.0,192600.2,0.8682837248450532,66.05714465300905,73.39516952230781,Северные и ресурсные,5.326418796658912,11.087436205031135,12.168371816767221,11.908327043401517,q1 (низкая)
2248,0.11681735600971975,0.17120169801233157,0.0466822348717523,0.04906844214761397,0.3989567622892461,0.3953021266941961,39718.25,46284.083333333336,5.438434200261182,0.2386207275861675,-0.3654635595049971,0.165310237317438,муниципальный округ Тазовский район,Тазовский,Ямало-Ненецкий автономный округ,муниципальный округ,1,3,191.5,17876.0,181196.5,0.0,70.3222788237131,77.35037052252234,Северные и ресурсные,5.2548878086207,9.791214310053341,12.107337356731177,11.681735600971974,q1 (низкая)
2249,0.06403919682706247,0.10285464960203533,0.01787873281512516,0.019774799857499914,0.491901543811705,0.4998565308905086,38704.583333333336,43287.833333333336,3.8815452774972865,0.18960670423747544,0.7954987078803599,0.11841620824407095,муниципальный округ Шурышкарский район,Шурышкарский,Ямало-Ненецкий автономный округ,муниципальный округ,1,2,212.8,9162.0,118486.6,0.0,65.34857603419492,65.27116020780603,Северные и ресурсные,5.360352757467489,9.122819774446688,11.682555152994503,6.403919682706246,q1 (низкая)
2250,0.05569588740697149,0.08872650568716679,0.04121741425528299,0.045363537713122015,0.45594188234267863,0.4598357747591253,42470.083333333336,47683.0,3.3030618280195303,0.4146123457839025,0.3893892416446665,0.12274326437629623,муниципальный округ Ямальский район,Ямальский,Ямало-Ненецкий автономный округ,муниципальный округ,1,3,197.2,16268.0,163565.2,0.0,70.39282091478205,70.36950444999826,Северные и ресурсные,5.284218442168535,9.696955267027116,12.004966966587535,5.569588740697149,q1 (низкая)
2251,0.10502758811535833,0.1418815763158387,0.05177479946261331,0.05335768314649039,0.3946176030222475,0.3769971900697864,28408.333333333332,33531.583333333336,3.685398820048037,0.15828836838770802,-1.762041295246114,0.1803432091522441,городской округ город Ульяновск,Ульяновск,Ульяновская область,городской округ,0,4,349.5,632771.0,69508.0,0.9666735675307496,54.304269594165426,48.34223920494785,Крупные и средние города,5.856503561673865,13.357863866319704,11.149197132842145,10.502758811535832,q4
2252,0.113473166213598,0.15202952730253227,0.043518281401312336,0.04465667013417871,0.4387879427906473,0.41536310908537205,25837.833333333332,30505.083333333332,3.8556361088934272,0.11383887328663758,-2.342483370527526,0.18063627626155454,городской округ город Димитровград,Димитровград,Ульяновская область,городской округ,0,4,365.3,108804.0,64255.5,1.0,54.21807333791851,49.55720451501205,Крупные и средние города,5.900718933801237,11.597303377434056,11.07062260220657,11.3473166213598,q4
2253,0.1372203832395342,0.18386534491325082,0.024683390672182757,0.023119947084684043,0.4705493602647519,0.4579294704038566,19925.916666666668,22028.25,4.664496167371662,-0.1563443587498714,-1.2619889860895295,0.10550748397187903,городской округ город Новоульяновск,Новоульяновск,Ульяновская область,городской округ,0,1,354.0,16791.0,62325.9,0.8010243582871777,54.14578337174635,48.45703749043111,Крупные и средние города,5.869296913133774,9.72859830755947,11.040132348720709,13.72203832395342,q4
2254,0.14707344367574735,0.18770299933603285,0.006218665941087498,0.011688217325319722,0.48699062619638595,0.5016320141647111,18800.416666666668,21673.75,4.062955566028551,0.5469551384232224,1.4641387968325204,0.15283349216551034,Базарносызганский муниципальный район,Базарносызганский,Ульяновская область,муниципальный район,3,0,349.7,7275.0,38635.8,0.5956013745704467,53.68515804697474,46.71627452372463,Сельские и малые,5.85707564406933,8.892199092039693,10.56193458676648,14.707344367574734,q4
2255,0.13919625905970456,0.1866765420006398,0.014035761054685134,0.013723780823043387,0.49654649671609,0.48461611754566,18034.416666666668,20284.0,4.7480282940935234,-0.031198023164174735,-1.193037917043005,0.12473834751147095,Барышский муниципальный район,Барышский,Ульяновская область,муниципальный район,3,0,349.2,34969.0,42037.2,0.654007835511453,53.607662291363255,47.13440673121636,Сельские и малые,5.855644823965447,10.462217233709174,10.64631021953778,13.919625905970456,q4
2256,0.13425738891264685,0.18742676069669165,0.007050769110600916,0.012301977134195986,0.5299681059495757,0.495571867376487,17547.166666666668,19821.75,5.31693717840448,0.5251208023595071,-3.4396238573088658,0.1296268153453073,Вешкаймский муниципальный район,Вешкаймский,Ульяновская область,муниципальный район,3,0,351.1,14314.0,40269.2,0.4955288528713148,53.99758085346884,47.101274109044326,Сельские и малые,5.861071083174386,9.568993358298544,10.60334218774303,13.425738891264686,q4
2257,0.12762613600791944,0.16733526849038713,0.01304442032663126,0.021106443465089938,0.5216997234112585,0.4940806487206108,19132.333333333332,22442.416666666668,3.9709132482467684,0.8062023138458678,-2.7619074690647674,0.17300991341010863,Инзенский муниципальный район,Инзенский,Ульяновская область,муниципальный район,3,0,353.2,25875.0,45354.6,0.682512077294686,53.947963082018845,46.36209436085007,Сельские и малые,5.867034468729805,10.16103253056767,10.722266883695855,12.762613600791944,q4
2258,0.14254372455613454,0.1958491659122913,0.013563858746060817,0.01730712438450744,0.5163597490630029,0.4876063554075935,16298.666666666666,18562.666666666668,5.330544135615675,0.3743265638446623,-2.8753393655409356,0.13890706806282727,Карсунский муниципальный район,Карсунский,Ульяновская область,муниципальный район,3,0,354.4,19556.0,38809.2,0.5149826140314993,54.25073205212015,46.9399364387444,Сельские и малые,5.870426218730926,9.881037423698537,10.566412610906486,14.254372455613455,q4
2259,0.13236020268601736,0.17808030674296593,0.015421028227383173,0.01610549039317662,0.5234027813045318,0.49058891635243546,18059.5,20537.833333333332,4.572010405694857,0.06844621657934469,-3.281386495209632,0.13723155864411152,Кузоватовский муниципальный район,Кузоватовский,Ульяновская область,муниципальный район,3,0,347.8,17939.0,43252.9,0.4059869557946374,53.58707048851372,47.72911899422408,Сельские и малые,5.851627601920183,9.79473239269909,10.67481956213526,13.236020268601736,q4
2260,0.10238945217613966,0.16148335165479363,0.007878954778014199,0.010097908678257422,0.5355169098175886,0.5226677523918087,18005.833333333332,19828.833333333332,5.909389947865397,0.2218953900243223,-1.2849157425779856,0.10124496690887219,Майнский муниципальный район,Майнский,Ульяновская область,муниципальный район,3,0,350.9,19862.0,42546.4,0.4177323532373376,54.139708600997714,47.640597440319475,Сельские и малые,5.860501282589169,9.896563637463304,10.658350524076726,10.238945217613967,q4
2262,0.1353024117062362,0.1831687577319849,0.014237430069817375,0.012554099273912753,0.46179196410215484,0.4441730212518935,17245.5,19513.75,4.786634602574871,-0.1683330795904622,-1.7618942850261332,0.1315270650314575,Николаевский муниципальный район,Николаевский,Ульяновская область,муниципальный район,3,0,351.4,21200.0,48128.2,0.2645283018867924,53.132499921069886,47.217845441095946,Сельские и малые,5.861925175752996,9.961756460660103,10.781623562885983,13.530241170623619,q4
2264,0.15198821121435316,0.19372736049165515,0.01928180527152805,0.017982501134197373,0.4982482580324578,0.4615780722751737,19700.333333333332,22266.583333333332,4.173914927730199,-0.12993041373306757,-3.667018575728409,0.1302642933283702,Новоспасский муниципальный район,Новоспасский,Ульяновская область,муниципальный район,3,1,349.9,19921.0,53868.8,0.5258270167160283,53.179281098540685,47.82718129462592,Сельские и малые,5.857647399373643,9.899529730681785,10.894306739577202,15.198821121435316,q4
2265,0.20573556833235576,0.24513325759901403,0.010593683690670588,0.010030416980339643,0.4477159608412919,0.43688495000370836,17184.333333333332,18454.25,3.9397689266658267,-0.05632667103309449,-1.0831010837583532,0.07389967606152892,Павловский муниципальный район,Павловский,Ульяновская область,муниципальный район,3,0,345.5,11582.0,48968.3,0.4132274218615092,52.71426936639769,47.124232019496624,Сельские и малые,5.844992643207725,9.357207447785735,10.798928428962066,20.573556833235575,q4
2266,0.16829690192375646,0.2053702526942819,0.010103713190906584,0.007100424647727969,0.4874040499178843,0.4685503648535738,18304.25,20503.166666666668,3.7073350770525453,-0.30032885431786155,-1.8853685064310455,0.12013148130443296,Радищевский муниципальный район,Радищевский,Ульяновская область,муниципальный район,3,0,344.0,11246.0,39825.0,0.3432331495642895,52.9150421084367,48.03178588975818,Сельские и малые,5.840641657373398,9.327767788852148,10.592250134778249,16.829690192375647,q4
2267,0.15982535901841957,0.20400683588883275,0.010707211477670621,0.012008182618195737,0.5026416084519915,0.4879402107914081,17695.333333333332,20026.416666666668,4.418147687041318,0.13009711405251156,-1.470139766058337,0.1317343555739745,Сенгилеевский муниципальный район,Сенгилеевский,Ульяновская область,муниципальный район,3,0,342.6,19008.0,55450.6,0.6429924242424242,53.900313968505536,48.67460212730347,Сельские и малые,5.83656358589002,9.852615222162372,10.923247813279033,15.982535901841958,q4
2268,0.1157366946938842,0.15220373548388466,0.009484226463830863,0.01121836226208634,0.5680773090656894,0.5457481466314335,14709.083333333334,16431.833333333332,3.6467040790000462,0.17341357982554767,-2.232916243425598,0.11712150655207365,Старокулаткинский муниципальный район,Старокулаткинский,Ульяновская область,муниципальный район,3,0,343.3,9545.0,36450.9,0.437716081718177,52.7566416056447,47.58808658814918,Сельские и малые,5.838604700463646,9.163772736159848,10.503721428490003,11.57366946938842,q4
2269,0.1265977515127538,0.18724382464183195,0.010110930489684469,0.008443092506947115,0.5103270549146649,0.4826306915778289,16575.833333333332,18201.166666666668,6.064607312907816,-0.16678379827373535,-2.7696363336836005,0.09805439646071101,Старомайнский муниципальный район,Старомайнский,Ульяновская область,муниципальный район,3,0,347.3,14556.0,41303.6,0.3919345974168727,54.61340276031597,49.17357163690959,Сельские и малые,5.850188959750028,9.585758558732051,10.628704942220514,12.65977515127538,q4
2270,0.1520189966681815,0.19332543368222352,0.01945860003395884,0.019848724895361703,0.5094542407856192,0.47835142834225136,16964.583333333332,19592.083333333332,4.1306437014042015,0.039012486140286434,-3.1102812443367824,0.15488149330713497,Сурский муниципальный район,Сурский,Ульяновская область,муниципальный район,3,0,355.6,14437.0,40095.8,0.388238553716146,54.55138395051743,46.905983083561296,Сельские и малые,5.8738065036397495,9.577549634629815,10.599026869654624,15.20189966681815,q4
2271,0.1262983584240064,0.16932220112220883,0.006609759954028376,0.004393461756189299,0.5093088020886138,0.5021631762111357,16928.333333333332,19272.166666666668,4.302384269820242,-0.2216298197839077,-0.7145625877478134,0.13845623707787746,Тереньгульский муниципальный район,Тереньгульский,Ульяновская область,муниципальный район,3,0,348.8,15507.0,42415.2,0.3317856451924937,53.753296221600266,48.20968363160635,Сельские и малые,5.8544986920348245,9.64904681386415,10.655262067543697,12.629835842400642,q4
2272,0.1275981163024944,0.17722201628042641,0.030547277700381893,0.025344004607472173,0.4920497453245543,0.473802340994189,18002.333333333332,20146.666666666668,4.962389997793201,-0.5203273092909719,-1.8247404330365313,0.11911418890143888,Ульяновский муниципальный район,Ульяновский,Ульяновская область,муниципальный район,3,1,358.7,34931.0,52985.3,0.2986172740545647,54.35999310419325,48.1829650968542,Сельские и малые,5.882486384538237,10.461129966077028,10.877769795572712,12.759811630249441,q4
2274,0.1207759876767875,0.18151753897811293,0.02644751727620764,0.025339653741821257,0.4823416884252669,0.44867187590963614,18067.75,20976.166666666668,6.074155130132543,-0.1107863534386383,-3.366981251563078,0.16097281989548606,Чердаклинский муниципальный район,Чердаклинский,Ульяновская область,муниципальный район,3,1,354.4,38945.0,69072.4,0.3022724354859417,54.27377066413671,48.866797321674625,Сельские и малые,5.870426218730926,10.569905673354048,11.142910508837096,12.07759876767875,q4
2275,0.09196990372471915,0.12568458587593592,0.06134226366977202,0.06151707007277792,0.37586775735992656,0.36533541695623767,31655.583333333332,37626.166666666664,3.371468215121677,0.0174806403005906,-1.053234040368889,0.1886107506048169,городской округ Челябинский,Челябинский,Челябинская область,городской округ,0,4,297.8,1177058.0,84815.5,1.0,55.16677184555747,61.40552646925427,Крупные и средние города,5.696422120249909,13.97852866285328,11.348233588096083,9.196990372471916,q2
2276,0.11274920642116852,0.15280383818432083,0.02429091728765435,0.024089072524474092,0.4939591782451629,0.4680327822397187,22208.5,26325.583333333332,4.0054631763152315,-0.02018447631802582,-2.592639600544416,0.18538322414090702,городской округ Верхнеуфалейский,Верхнеуфалейский,Челябинская область,городской округ,0,4,308.4,25205.0,59045.2,0.8816901408450705,56.00792094928326,60.1825096364873,Крупные и средние города,5.731397641689174,10.13479766651673,10.98605853127666,11.274920642116852,q3
2278,0.1258204106756227,0.16673994003231965,0.022774420396307147,0.02776834277105614,0.4782430184592315,0.447822209906368,22982.5,26666.25,4.0919529356696955,0.49939223747489936,-3.0420808552863496,0.16028499945610797,городской округ Карабашский,Карабашский,Челябинская область,городской округ,0,1,307.2,10372.0,66587.7,0.9767643655996916,55.53317514322126,60.20012646483281,Крупные и средние города,5.727499001273517,9.246865146658555,11.106275154787479,12.582041067562269,q2
2279,0.09651930433162033,0.13112193295003144,0.04490301792334008,0.04818345505284614,0.40424523959702463,0.3896439429410104,29130.833333333332,35944.666666666664,3.460262861841111,0.3280437129506056,-1.4601296656014229,0.23390451125668665,городской округ Копейский,Копейский,Челябинская область,городской округ,0,4,314.0,147109.0,71657.4,0.9853713912812948,55.05547836680892,61.568208499466294,Крупные и средние города,5.749392985908253,11.89892908758673,11.179651707755843,9.651930433162033,q3
2280,0.1165228909174429,0.15117193015165567,0.038839169171985925,0.036178872846555056,0.42557621061854095,0.41666761563288435,26663.5,32217.333333333332,3.464903923421277,-0.2660296325430869,-0.8908594985656604,0.20829348485132604,городской округ Кыштымский,Кыштымский,Челябинская область,городской округ,0,4,308.9,37146.0,65719.5,0.9487697194852744,55.71827155744585,60.41113493800228,Крупные и средние города,5.733017599924536,10.522611372747287,11.09315096408818,11.65228909174429,q3
2281,0.09079150958322235,0.12963422818726275,0.057464706007537364,0.05761717828349227,0.38310902814206926,0.37144921892133675,27622.5,32597.416666666668,3.88427186040404,0.015247227595490548,-1.1659809220732509,0.18010378013093198,городской округ Магнитогорский,Магнитогорский,Челябинская область,городской округ,0,4,292.1,408715.0,83303.8,1.0,53.41051681918997,59.03910827214551,Крупные и средние города,5.677096209393695,12.920773370616091,11.330249445361753,9.079150958322234,q2
2282,0.10707980430628398,0.14358403685729418,0.05124558130294082,0.052318337414503514,0.39965034031093777,0.387717698652639,29226.416666666668,35077.666666666664,3.6504232551010194,0.10727561115626977,-1.193264165829877,0.20020415320614604,городской округ Миасский,Миасский,Челябинская область,городской округ,0,4,308.1,160837.0,78991.3,0.9157532159888584,55.07373495065053,60.023940891452874,Крупные и средние города,5.730424405602622,11.98814670876066,11.277092998802503,10.707980430628398,q3
2286,0.09884276841056512,0.1426721904535417,0.03396271484344614,0.03487261096026876,0.44427621754970464,0.4165903726999712,23396.25,28573.083333333332,4.382942204297659,0.09098961168226213,-2.7685844849733465,0.22126765329201614,городской округ Троицкий,Троицкий,Челябинская область,городской округ,0,4,304.8,69845.0,57716.2,1.0,54.08521589265246,61.571027214715855,Крупные и средние города,5.7196558238124915,11.154033780161651,10.96329317565475,9.884276841056511,q2
2287,0.12262033073609968,0.15964824795322533,0.031190384157734497,0.03151056155155189,0.4769978236262058,0.4560252838289509,22588.083333333332,26635.833333333332,3.7027917217125643,0.03201773938173898,-2.0972539797254885,0.17919847117027055,городской округ Усть-Катавский,Усть-Катавский,Челябинская область,городской округ,0,1,312.4,23326.0,57046.3,0.8926519763354197,54.98975657994611,58.30025893375212,Крупные и средние города,5.744284417965531,10.057323897250996,10.95161849779701,12.262033073609969,q3
2288,0.1125380762982323,0.150191005573834,0.04057391105051928,0.04800927753066497,0.4306077741260454,0.40181921426441053,26876.833333333332,33943.5,3.7652929275601696,0.7435366480145693,-2.8788559861634866,0.2629278002740898,городской округ Чебаркульский,Чебаркульский,Челябинская область,городской округ,0,4,322.8,44648.0,57557.8,1.0,54.98068986410224,60.355682431003274,Крупные и средние города,5.777032936395794,10.706564792468269,10.960544939284068,11.25380762982323,q3
2289,0.10293294934374235,0.1445030142358955,0.035612170077601264,0.03721911237591565,0.4369373629856792,0.41328302496668906,25478.333333333332,30961.75,4.157006489215316,0.16069422983143872,-2.365433801899014,0.21521881337083792,городской округ Южноуральский,Южноуральский,Челябинская область,городской округ,0,4,297.8,37265.0,70031.6,0.9973433516704684,54.42246575164384,61.18186163013472,Крупные и средние города,5.696422120249909,10.525809827315793,11.156701847739702,10.293294934374234,q2
2292,0.09087877227605932,0.14511621999138488,0.01790208927923905,0.018544336139710207,0.4836492349113857,0.4556796164774852,19375.083333333332,21961.75,5.423744771532555,0.06422468604711552,-2.7969618433900445,0.13350480212988347,Аргаяшский муниципальный район,Аргаяшский,Челябинская область,муниципальный район,3,0,307.9,39383.0,59756.1,0.0,55.41154010822561,60.75661114089775,Сельские и малые,5.729775054930455,10.581089530093944,10.998026556632928,9.087877227605933,q3
2293,0.13852737390327804,0.17540200030584793,0.02594908732591253,0.0250347366958802,0.47984930388175,0.4635421405016625,24025.25,27969.083333333332,3.6874626402569888,-0.09143506300323297,-1.630716338008753,0.1641536855322352,Ашинский муниципальный район,Ашинский,Челябинская область,муниципальный район,0,1,315.2,54113.0,70379.1,0.9576811487073348,55.05125303485126,57.57290109768551,Крупные и средние города,5.753207357983724,10.898829731716788,11.161651623070027,13.852737390327805,q3
2294,0.12787853967713173,0.1808936972150542,0.01144039236485448,0.010562421969422866,0.44908923990556215,0.41906141922100226,18609.583333333332,22301.166666666668,5.301515753792247,-0.08779703954316151,-3.002782068455989,0.19837001544902955,Брединский муниципальный район,Брединский,Челябинская область,муниципальный район,3,0,276.0,23380.0,48500.9,0.0,52.432544070439384,60.30762973304089,Сельские и малые,5.62040086571715,10.05963623502606,10.789337633454432,12.787853967713172,q2
2295,0.11338729279170003,0.16568253005145206,0.021762077432065496,0.02180592290965205,0.4771955608932135,0.4521653601165166,20566.333333333332,24303.083333333332,5.229523725975203,0.004384547758655433,-2.503020077669693,0.18169257200278777,Варненский муниципальный район,Варненский,Челябинская область,муниципальный район,3,0,279.8,24054.0,73409.7,0.0,53.28351925869954,61.237692387322696,Сельские и малые,5.634075062231381,10.088056581870562,11.20381135845978,11.338729279170003,q2
2296,0.11486825716248567,0.17274990071547577,0.023290693436593988,0.02230191732597715,0.45406131380424264,0.4321736560494047,20128.75,23054.75,5.788164355299011,-0.09887761106168388,-2.188765775483792,0.145364217847606,Верхнеуральский муниципальный район,Верхнеуральский,Челябинская область,муниципальный район,3,1,295.9,31251.0,70358.1,0.4863524367220249,53.90784524117182,59.52202364471605,Сельские и малые,5.690021559406164,10.349806654652559,11.161353194507347,11.486825716248566,q2
2297,0.11479975690321526,0.16239757901935892,0.021531744351957118,0.02243484592296008,0.4714620778773668,0.44121684339963346,22011.083333333332,25746.583333333332,4.759782211614366,0.09031015710029601,-3.024523447773336,0.16970995672634626,Еманжелинский муниципальный район,Еманжелинский,Челябинская область,муниципальный район,3,1,303.4,47326.0,54543.8,0.975108819676288,54.71551528988971,61.29506996011915,Сельские и малые,5.715052066914432,10.764815106334996,10.906759327606515,11.479975690321526,q2
2298,0.11304275913988278,0.17417129738022744,0.018685869773132937,0.017156382721743992,0.4865733739741051,0.4666763279121866,21527.416666666668,25337.833333333332,6.112853824034466,-0.15294870513889447,-1.98970460619185,0.1770029690820618,Еткульский муниципальный район,Еткульский,Челябинская область,муниципальный район,3,1,305.1,29743.0,61685.8,0.0,54.762223997657486,61.58803662428602,Сельские и малые,5.720639591722624,10.300349089170124,11.029809037538756,11.304275913988278,q2
2299,0.11778702881955845,0.16219945942105332,0.023614460268321813,0.02095737991529109,0.4667818357042806,0.4545397721208018,19938.25,22965.666666666668,4.441243060149487,-0.2657080353030722,-1.224206358347879,0.1518396382163263,Карталинский муниципальный район,Карталинский,Челябинская область,муниципальный район,0,1,280.3,43290.0,63612.2,0.6173712173712174,53.04344973525646,60.398198433029016,Крупные и средние города,5.635860458170742,10.675676940436027,11.060560554831733,11.778702881955844,q2
2300,0.10586172940262768,0.15539228730541327,0.020819906765630655,0.01697322813948231,0.48271963635835197,0.47118040320606225,23156.583333333332,26254.666666666668,4.953055790278558,-0.38466786261483443,-1.1539233152289718,0.13378844748973484,Каслинский муниципальный район,Каслинский,Челябинская область,муниципальный район,3,1,307.7,29118.0,56740.0,0.6458204547015591,56.08227910813691,61.118488406583474,Сельские и малые,5.729125282327996,10.279111818633272,10.946234708362843,10.586172940262768,q2
2301,0.12408838420831943,0.1629515666038754,0.025003657887069198,0.024649768544547594,0.4877666508601315,0.4642404973331264,21608.583333333332,25076.75,3.886318239555596,-0.03538893425216044,-2.35261535270051,0.16049949287127419,Катав-Ивановский муниципальный район,Катав-Ивановский,Челябинская область,муниципальный район,3,1,310.0,26222.0,53527.9,0.9243002059339486,54.69088113797008,58.198000390048506,Сельские и малые,5.736572297479192,10.174354032059346,10.88795829227977,12.408838420831943,q3
2302,0.09772726165739835,0.1524956045158744,0.01755774959061435,0.014786410706467933,0.46902035684855764,0.4373236230024687,17996.416666666668,19823.416666666668,5.476834285847605,-0.27713388841464176,-3.1696733846088954,0.10152021004181377,Кизильский муниципальный район,Кизильский,Челябинская область,муниципальный район,3,0,288.8,19276.0,47177.6,0.0,52.74984317311629,59.30156283080047,Сельские и малые,5.665734407018671,9.866616077760224,10.7616744826555,9.772726165739835,q2
2303,0.10798996877340472,0.14959648597593514,0.022613153772478908,0.025946557931731156,0.45656353222574203,0.4282165735031995,23634.416666666668,29004.666666666668,4.160651720253042,0.33334041592522484,-2.83469587225425,0.22722160126651447,Коркинский муниципальный округ,Коркинский,Челябинская область,муниципальный округ,0,1,306.7,55417.0,60182.9,0.9768121695508598,54.89213023643301,61.32186110934924,Крупные и средние города,5.725870071120206,10.922641684869495,11.005143537790028,10.798996877340471,q2
2304,0.10598792936782853,0.169533771850499,0.016384919054588963,0.014906405843937187,0.49066981973346396,0.4664917729202899,21158.416666666668,23888.0,6.354584248267048,-0.14785132106517762,-2.4178046813174037,0.12900697515960946,Красноармейский муниципальный район,Красноармейский,Челябинская область,муниципальный район,3,1,306.5,49996.0,61073.5,0.0,55.4438369846433,62.04820356267367,Сельские и малые,5.725217755376266,10.819698281210112,11.019833335857086,10.598792936782854,q2
2305,0.08969161202830228,0.1605535479099413,0.014887096968809757,0.016633956536023523,0.5163113156065097,0.4693079780248855,18804.083333333332,21420.666666666668,7.086193588163903,0.17468595672137655,-4.700333758162417,0.139149741412548,Кунашакский муниципальный район,Кунашакский,Челябинская область,муниципальный район,3,0,302.2,27505.0,52293.7,0.0,55.84062276952033,61.63699597829827,Сельские и малые,5.711089049838639,10.222123085309558,10.864631183906246,8.969161202830229,q2
2307,0.0998000222878292,0.18384722677780366,0.01851476963157653,0.016157135909676778,0.4846505540216452,0.4323470553968589,16774.583333333332,19626.75,8.404720448997447,-0.2357633721899753,-5.230349862478628,0.17002906182468536,Нагайбакский муниципальный район,Нагайбакский,Челябинская область,муниципальный район,3,0,291.6,16951.0,60069.3,0.0870745088785322,53.55864205583419,59.82569803286135,Сельские и малые,5.675383000134503,9.738082108118487,11.003254174704892,9.980002228782919,q2
2308,0.11321275136316306,0.15711468766238962,0.0115608432577012,0.010838679937561662,0.5077660695771948,0.48261921730537066,19339.333333333332,22259.666666666668,4.390193629922656,-0.07221633201395378,-2.514685227182417,0.15100486056051587,Нязепетровский муниципальный район,Нязепетровский,Челябинская область,муниципальный район,3,0,307.7,13666.0,46232.3,0.7399385335870042,55.965803228219215,59.58134099274112,Сельские и малые,5.729125282327996,9.522666275340724,10.7414339669885,11.321275136316306,q2
2309,0.11533560113668156,0.1743287707741249,0.017951987352018365,0.016252989599017886,0.5049847386591236,0.4852076683970606,17600.666666666668,20289.0,5.899316963744333,-0.16989977530004785,-1.9777070262063046,0.15274042649899622,Октябрьский муниципальный район,Октябрьский,Челябинская область,муниципальный район,3,0,285.7,18139.0,52761.0,0.0,54.38571329241951,62.707696924044,Сельские и малые,5.654942309236727,9.805819595357969,10.873527560404474,11.533560113668157,q2
2310,0.1188797739976782,0.16369050051828637,0.025285420495067098,0.02241177157221792,0.4659857196693897,0.4513869937513428,23624.833333333332,26729.166666666668,4.481072652060818,-0.28736489228491785,-1.4598725918046895,0.13140127972684112,Пластовский муниципальный район,Пластовский,Челябинская область,муниципальный район,3,1,297.5,24231.0,102847.9,0.7496595270521234,54.28040235501195,60.60521086912243,Сельские и малые,5.695414224985685,10.095388084110406,11.541006476788063,11.88797739976782,q2
2311,0.11433850042908149,0.1509249288979518,0.03248701687439012,0.03361109248002348,0.4619594997989391,0.43324717363551674,24958.083333333332,30176.416666666668,3.658642846887032,0.11240756056333581,-2.871232616342234,0.20908389733453103,Саткинский муниципальный район,Саткинский,Челябинская область,муниципальный район,0,1,309.1,74031.0,60418.5,0.936472558792938,54.97903466592725,58.99652623742988,Крупные и средние города,5.733664849138071,11.212239203383193,11.009050628416002,11.43385004290815,q3
2312,0.10945806892329767,0.1464783296874635,0.05462246586204116,0.05771543744486793,0.3770874248265672,0.35303438070248117,29716.5,36790.166666666664,3.702026076416583,0.30929715828267657,-2.4053044124086043,0.2380383513087565,Сосновский муниципальный район,Сосновский,Челябинская область,муниципальный район,0,1,313.1,93044.0,78815.5,0.0,55.232246179700574,61.1987838272591,Крупные и средние города,5.74652262833236,11.440827778529798,11.274864957010577,10.945806892329767,q3
2314,0.09805624320307334,0.1698371280808276,0.02107418264697598,0.02006488473680378,0.4811357759625254,0.45534172470212947,20230.916666666668,22173.166666666668,7.178088487775426,-0.10092979101722008,-2.579405126039591,0.09600405320240069,Увельский муниципальный район,Увельский,Челябинская область,муниципальный район,3,1,297.0,30982.0,69599.1,0.0,54.48135404155571,61.49691585823544,Сельские и малые,5.6937321388027,10.341161669666308,11.150506915204422,9.805624320307334,q2
2315,0.12005018021742019,0.17679416947664953,0.016662274153866213,0.013907682493463186,0.5019249822378005,0.4787955358700331,18580.833333333332,20925.5,5.674398925922934,-0.2754591660403026,-2.312944636776737,0.1261873794680899,Уйский муниципальный район,Уйский,Челябинская область,муниципальный район,3,0,297.0,20981.0,47728.1,0.0,54.384421018669904,60.090091490439136,Сельские и малые,5.6937321388027,9.951372545256701,10.773275601958503,12.005018021742018,q2
