id,beh,beh_name,switches_beh,beh_seq,macro,sub
1,4,Общепит и услуги,1,444444444444443333333333,0,4
2,0,Базовая корзина малых городов,6,344000000000000333103333,0,1
3,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
4,3,Транспортная корзина,1,133333333333333333333333,3,0
5,3,Транспортная корзина,2,111111113333333333333311,3,0
6,3,Транспортная корзина,3,000333300000333333333333,3,1
7,4,Общепит и услуги,0,444444444444444444444444,2,5
8,3,Транспортная корзина,2,333444444444443333333333,2,5
9,3,Транспортная корзина,4,333333333333333331133313,3,0
10,4,Общепит и услуги,2,334444444444444433333333,0,4
11,3,Транспортная корзина,0,333333333333333333333333,3,2
12,3,Транспортная корзина,2,333333344444433333333333,3,2
13,3,Транспортная корзина,0,333333333333333333333333,3,2
14,3,Транспортная корзина,0,333333333333333333333333,3,2
15,3,Транспортная корзина,0,333333333333333333333333,3,2
16,3,Транспортная корзина,0,333333333333333333333333,3,2
17,3,Транспортная корзина,0,333333333333333333333333,3,2
18,3,Транспортная корзина,0,333333333333333333333333,3,2
19,3,Транспортная корзина,10,133133333330100133111110,3,0
20,3,Транспортная корзина,0,333333333333333333333333,3,2
21,4,Общепит и услуги,0,444444444444444444444444,0,4
22,0,Базовая корзина малых городов,2,000003330000000000000000,0,1
23,3,Транспортная корзина,3,000003444444443333333333,0,4
25,4,Общепит и услуги,0,444444444444444444444444,0,4
26,4,Общепит и услуги,1,444444444444444443333333,0,4
27,4,Общепит и услуги,1,444444444444444444333333,0,4
28,4,Общепит и услуги,1,444444444444444443333333,0,4
29,4,Общепит и услуги,0,444444444444444444444444,0,4
30,3,Транспортная корзина,0,333333333333333333333333,3,2
31,3,Транспортная корзина,0,333333333333333333333333,3,1
32,3,Транспортная корзина,3,333333333333301000000000,3,0
33,3,Транспортная корзина,1,333333333333333333333111,3,0
34,3,Транспортная корзина,1,333333333333333111111111,3,0
35,3,Транспортная корзина,4,333333334434443333333333,3,2
36,3,Транспортная корзина,1,333333333333333311111111,3,0
37,3,Транспортная корзина,2,333333333333333333311333,3,0
38,3,Транспортная корзина,3,400000444444443333333333,0,4
39,3,Транспортная корзина,3,333333333333333330300000,3,0
40,3,Транспортная корзина,0,333333333333333333333333,0,1
41,3,Транспортная корзина,2,333333333333333333311333,3,0
42,3,Транспортная корзина,2,333333344444443333333333,0,1
43,3,Транспортная корзина,2,333333333333333333000003,3,0
44,0,Базовая корзина малых городов,4,400000000004440033333333,0,4
45,3,Транспортная корзина,0,333333333333333333333333,3,0
46,3,Транспортная корзина,0,333333333333333333333333,3,1
47,3,Транспортная корзина,0,333333333333333333333333,3,2
48,3,Транспортная корзина,1,333333333333333331111111,3,0
49,3,Транспортная корзина,4,330333000000033333333333,0,1
50,3,Транспортная корзина,0,333333333333333333333333,3,2
51,3,Транспортная корзина,0,333333333333333333333333,0,1
52,3,Транспортная корзина,8,333333113333330030100011,3,0
53,3,Транспортная корзина,0,333333333333333333333333,3,2
54,3,Транспортная корзина,0,333333333333333333333333,3,0
55,3,Транспортная корзина,0,333333333333333333333333,3,1
56,3,Транспортная корзина,0,333333333333333333333333,3,1
57,4,Общепит и услуги,1,444444444444444443333333,0,4
58,0,Базовая корзина малых городов,1,333333333333000000000000,3,1
59,3,Транспортная корзина,0,333333333333333333333333,3,0
60,3,Транспортная корзина,0,333333333333333333333333,3,1
61,3,Транспортная корзина,0,333333333333333333333333,3,0
62,3,Транспортная корзина,2,333333333333333333333303,1,3
63,3,Транспортная корзина,1,333333333333331111111111,3,0
65,3,Транспортная корзина,3,333333333333000033000000,3,0
66,4,Общепит и услуги,2,333344444444444443333333,0,4
67,3,Транспортная корзина,0,333333333333333333333333,3,2
68,3,Транспортная корзина,4,333333333333333333331301,3,0
69,3,Транспортная корзина,1,333333333333333333333111,3,0
70,0,Базовая корзина малых городов,1,333330000000000000000000,3,0
71,3,Транспортная корзина,0,333333333333333333333333,3,0
72,3,Транспортная корзина,3,333333313333331111111111,3,0
73,4,Общепит и услуги,0,444444444444444444444444,0,1
74,3,Транспортная корзина,0,333333333333333333333333,3,1
75,3,Транспортная корзина,2,333333344444444333333333,0,1
76,4,Общепит и услуги,2,444444444444444444344444,2,5
77,3,Транспортная корзина,2,333333344444444433333333,0,3
78,3,Транспортная корзина,6,333333333333311011113100,3,0
79,3,Транспортная корзина,0,333333333333333333333333,1,3
80,3,Транспортная корзина,1,333333333333333333111111,3,0
81,3,Транспортная корзина,2,333333333344333333333333,0,1
82,3,Транспортная корзина,2,333333333333333333333011,3,0
83,3,Транспортная корзина,0,333333333333333333333333,0,1
167,4,Общепит и услуги,2,444444444444443334444444,0,4
168,3,Транспортная корзина,2,333333344444333333333333,3,0
169,0,Базовая корзина малых городов,2,000000000000003333333330,0,4
173,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
181,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
184,1,Продукты и маркетплейсы,1,111111111111111110000000,3,0
185,1,Продукты и маркетплейсы,6,331313333111111111111110,3,0
188,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
191,3,Транспортная корзина,7,333333311111333313131111,3,0
194,4,Общепит и услуги,1,444444444444443333333333,0,4
195,0,Базовая корзина малых городов,2,300000000000003333333333,0,1
196,3,Транспортная корзина,2,333334444444433333333333,3,1
198,1,Продукты и маркетплейсы,2,111111111111133331111111,3,0
201,3,Транспортная корзина,2,333333344444433333333333,3,0
203,0,Базовая корзина малых городов,4,000000000000000001100010,3,1
204,0,Базовая корзина малых городов,6,111100100000003333300033,0,1
205,3,Транспортная корзина,2,333333334433333333333333,3,0
206,4,Общепит и услуги,0,444444444444444444444444,0,4
207,4,Общепит и услуги,1,444444444444444444333333,0,4
208,0,Базовая корзина малых городов,0,000000000000000000000000,1,1
209,3,Транспортная корзина,1,113333333333333333333333,3,2
210,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
211,0,Базовая корзина малых городов,2,000000000000000000033000,0,1
212,0,Базовая корзина малых городов,2,000000000000000003333330,3,1
213,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
214,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
215,0,Базовая корзина малых городов,3,111000000000000000333000,3,0
216,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
217,0,Базовая корзина малых городов,2,000000000000000000333000,3,1
218,4,Общепит и услуги,1,444444444444444443333333,1,1
219,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
220,0,Базовая корзина малых городов,4,000000333333000000333000,3,1
221,0,Базовая корзина малых городов,3,000000000000000002333000,0,1
222,0,Базовая корзина малых городов,2,000000000000000002333333,0,1
223,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
224,4,Общепит и услуги,1,444444444444444444444333,0,4
225,2,Дорогая корзина без онлайна,2,400000222222222222222222,1,3
226,0,Базовая корзина малых городов,5,000200000020000000000022,1,3
227,0,Базовая корзина малых городов,1,000000000000000002222222,1,3
228,0,Базовая корзина малых городов,4,440000444000000002222222,1,3
229,4,Общепит и услуги,3,444044444444444442222222,0,4
230,0,Базовая корзина малых городов,3,333300003333333300000000,3,2
231,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
232,3,Транспортная корзина,3,333333333333331100000001,3,0
233,0,Базовая корзина малых городов,2,000010000000000000000000,3,0
234,0,Базовая корзина малых городов,1,000000000000000002222222,1,3
235,0,Базовая корзина малых городов,3,333333300000000000033000,3,0
236,0,Базовая корзина малых городов,1,000000000000000000222222,0,1
237,0,Базовая корзина малых городов,1,000000000000333333333333,3,1
238,3,Транспортная корзина,3,333333333333311111000001,3,0
239,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
240,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
241,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
242,3,Транспортная корзина,1,333333333333333300000000,3,0
243,3,Транспортная корзина,6,333333333333333320330023,3,2
269,4,Общепит и услуги,1,444444444444444443333333,0,4
270,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
271,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
272,3,Транспортная корзина,0,333333333333333333333333,3,1
273,3,Транспортная корзина,1,333333333333333333333111,3,0
274,0,Базовая корзина малых городов,6,000033000000300033333300,0,1
275,3,Транспортная корзина,3,111333333333333333100000,3,0
276,0,Базовая корзина малых городов,4,000033033333000000000000,3,1
277,3,Транспортная корзина,1,333333333333330000000000,3,0
278,4,Общепит и услуги,1,444444444444444443333333,0,1
279,0,Базовая корзина малых городов,1,333333333300000000000000,3,1
280,0,Базовая корзина малых городов,2,000000003333300000000000,3,0
281,0,Базовая корзина малых городов,5,333333300033000300000000,3,0
282,3,Транспортная корзина,3,333333333333130000000000,3,0
283,3,Транспортная корзина,3,333333300000003333333330,3,1
284,0,Базовая корзина малых городов,2,000000000000000000033300,3,1
285,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
287,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
288,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
289,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
290,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
292,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
293,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
294,1,Продукты и маркетплейсы,0,111111111111111111111111,3,1
295,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
296,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
297,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
298,1,Продукты и маркетплейсы,3,000000001111111131111111,3,1
300,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
301,3,Транспортная корзина,0,333333333333333333333333,3,0
302,1,Продукты и маркетплейсы,2,111111111111111111100111,3,0
303,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
304,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
305,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
306,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
307,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
308,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
309,2,Дорогая корзина без онлайна,2,442222222222222222222244,1,4
312,2,Дорогая корзина без онлайна,2,222222222222244442222222,1,3
314,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
316,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
317,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
318,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
319,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
320,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
321,2,Дорогая корзина без онлайна,5,332222322232222222222222,1,2
323,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
324,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
325,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
326,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
327,2,Дорогая корзина без онлайна,5,004000222224444222222222,1,3
329,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
330,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
331,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
332,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
333,4,Общепит и услуги,4,004000444444444222222222,1,3
334,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
335,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
336,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
337,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
338,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
339,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
340,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
341,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
342,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
343,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
345,4,Общепит и услуги,0,444444444444444444444444,0,4
346,4,Общепит и услуги,0,444444444444444444444444,3,1
347,3,Транспортная корзина,8,311313344444433333333313,3,0
348,1,Продукты и маркетплейсы,7,111011144111333331111333,3,0
349,1,Продукты и маркетплейсы,6,111131111131111311111111,3,0
351,3,Транспортная корзина,3,000333344444333333333333,3,1
352,3,Транспортная корзина,2,333334444444443333333333,3,1
354,4,Общепит и услуги,0,444444444444444444444444,0,4
355,4,Общепит и услуги,0,444444444444444444444444,0,4
356,0,Базовая корзина малых городов,1,333333333300000000000000,0,1
357,3,Транспортная корзина,0,333333333333333333333333,0,1
358,3,Транспортная корзина,2,133333333333333111111111,3,0
359,3,Транспортная корзина,0,333333333333333333333333,3,1
360,0,Базовая корзина малых городов,2,000333300000000000000000,3,1
361,3,Транспортная корзина,1,333333333333333331111111,3,0
362,4,Общепит и услуги,0,444444444444444444444444,2,5
363,3,Транспортная корзина,3,333333331111333331111111,3,0
364,3,Транспортная корзина,0,333333333333333333333333,3,1
365,3,Транспортная корзина,7,333333301333333111110013,3,0
366,3,Транспортная корзина,1,333333333333333333333000,3,1
367,3,Транспортная корзина,2,333333333333333331111133,3,0
368,3,Транспортная корзина,3,400000444444443333333333,0,4
369,3,Транспортная корзина,0,333333333333333333333333,3,1
370,0,Базовая корзина малых городов,4,444000000000000033333033,2,5
371,3,Транспортная корзина,2,333333344444443333333333,0,1
372,1,Продукты и маркетплейсы,5,333331113333311331111111,3,0
373,4,Общепит и услуги,1,444444444444444443333333,0,4
374,3,Транспортная корзина,2,333333300000033333333333,0,1
375,4,Общепит и услуги,1,444444444444444443333333,2,5
376,3,Транспортная корзина,4,333333313333333111111110,3,0
377,1,Продукты и маркетплейсы,2,111111111111111111011111,3,0
378,3,Транспортная корзина,0,333333333333333333333333,3,1
379,4,Общепит и услуги,1,444444444444444443333333,2,5
380,3,Транспортная корзина,4,300003444444444333333333,0,3
381,3,Транспортная корзина,0,333333333333333333333333,3,1
382,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
383,3,Транспортная корзина,2,333333300000033333333333,3,1
384,3,Транспортная корзина,3,333333331113333333333331,3,0
385,4,Общепит и услуги,1,444444444444444444444333,0,4
386,3,Транспортная корзина,3,333333333333333333313111,3,0
387,3,Транспортная корзина,0,333333333333333333333333,0,1
388,3,Транспортная корзина,2,333444444444443333333333,0,1
390,3,Транспортная корзина,0,333333333333333333333333,3,1
391,3,Транспортная корзина,5,333333311100000331111100,3,1
392,0,Базовая корзина малых городов,3,111100000000000000111000,3,0
393,0,Базовая корзина малых городов,7,311333303333300000001000,3,0
395,3,Транспортная корзина,3,333333331333331111111111,3,0
396,3,Транспортная корзина,2,333333311133333333333333,3,0
397,3,Транспортная корзина,2,333333300003333333333333,0,1
398,0,Базовая корзина малых городов,3,303333333000000000000000,3,1
401,3,Транспортная корзина,2,333333333333333333233333,3,2
402,3,Транспортная корзина,0,333333333333333333333333,3,2
403,3,Транспортная корзина,0,333333333333333333333333,3,2
404,3,Транспортная корзина,1,000000033333333333333333,3,2
405,4,Общепит и услуги,8,333344344444433344344443,3,2
408,3,Транспортная корзина,3,333300000133333333333333,3,0
410,3,Транспортная корзина,0,333333333333333333333333,3,2
413,3,Транспортная корзина,4,333000330003333333333333,3,2
414,3,Транспортная корзина,2,333333344444333333333333,3,2
416,3,Транспортная корзина,1,033333333333333333333333,3,2
418,4,Общепит и услуги,0,444444444444444444444444,0,4
419,4,Общепит и услуги,3,440444444444444443333333,0,4
420,4,Общепит и услуги,2,000004444444444333333333,0,4
421,3,Транспортная корзина,0,333333333333333333333333,0,4
422,4,Общепит и услуги,2,000044444444444443333333,0,4
423,3,Транспортная корзина,4,333333333033333333333133,3,0
424,0,Базовая корзина малых городов,1,333333333330000000000000,3,1
425,3,Транспортная корзина,2,333333333333333333301111,3,0
428,1,Продукты и маркетплейсы,4,113111111111011111111111,3,0
429,3,Транспортная корзина,4,333333333011133331111111,3,0
430,4,Общепит и услуги,3,333344444444444444444344,0,1
431,3,Транспортная корзина,0,333333333333333333333333,3,1
432,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
433,1,Продукты и маркетплейсы,6,133131111111111111101111,3,0
434,3,Транспортная корзина,4,133333333111333331111111,3,0
435,3,Транспортная корзина,3,333333333333311333333000,3,0
436,3,Транспортная корзина,8,333333303100033333111101,3,0
437,1,Продукты и маркетплейсы,3,111133011111111111111111,3,0
438,3,Транспортная корзина,2,333333333333333331111133,3,0
440,3,Транспортная корзина,2,333333000000003333333333,3,1
441,1,Продукты и маркетплейсы,4,131333333333111111111111,3,0
442,3,Транспортная корзина,1,333333333333311111111111,3,0
443,3,Транспортная корзина,0,333333333333333333333333,3,1
444,3,Транспортная корзина,3,333333333001333333333333,3,0
445,1,Продукты и маркетплейсы,10,133330111010000011300111,3,0
446,3,Транспортная корзина,3,333333333333331111110011,3,0
447,1,Продукты и маркетплейсы,2,111331111111111111111111,3,0
448,4,Общепит и услуги,1,444444444444444443333333,0,4
449,0,Базовая корзина малых городов,9,100110333303300000033000,3,1
450,0,Базовая корзина малых городов,1,000000000000000333333333,0,4
451,0,Базовая корзина малых городов,0,000000000000000000000000,1,3
452,3,Транспортная корзина,4,333300330003333333333333,0,4
453,3,Транспортная корзина,0,333333333333333333333333,1,3
455,3,Транспортная корзина,0,333333333333333333333333,3,2
456,1,Продукты и маркетплейсы,4,113331333333111111111111,3,0
457,1,Продукты и маркетплейсы,4,113111113331111111111111,3,0
458,3,Транспортная корзина,0,333333333333333333333333,3,2
459,3,Транспортная корзина,0,333333333333333333333333,3,2
460,3,Транспортная корзина,1,333333333333333333333331,3,2
478,4,Общепит и услуги,0,444444444444444444444444,0,4
479,1,Продукты и маркетплейсы,0,111111111111111111111111,0,4
480,3,Транспортная корзина,2,333333330333333333333333,0,4
481,4,Общепит и услуги,1,444444444444444443333333,0,4
482,0,Базовая корзина малых городов,0,000000000000000000000000,0,4
484,3,Транспортная корзина,7,333333313333311111011011,3,0
485,3,Транспортная корзина,0,333333333333333333333333,3,0
486,3,Транспортная корзина,0,333333333333333333333333,3,1
487,3,Транспортная корзина,1,333333333333333331111111,3,0
489,0,Базовая корзина малых городов,3,003333111111000000000000,3,1
490,3,Транспортная корзина,1,333333333333333311111111,3,0
491,3,Транспортная корзина,2,333333333333331000000000,3,0
492,3,Транспортная корзина,10,333333111313033333110113,3,0
493,1,Продукты и маркетплейсы,7,101101111111000000111100,3,0
494,0,Базовая корзина малых городов,1,333333333000000000000000,3,1
495,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
496,1,Продукты и маркетплейсы,5,333331111331131111111111,3,0
497,0,Базовая корзина малых городов,1,333300000000000000000000,3,1
498,3,Транспортная корзина,2,333333330000333333333333,3,1
499,3,Транспортная корзина,1,333333333333333333111111,3,0
501,3,Транспортная корзина,3,333333333333330033000000,3,1
502,1,Продукты и маркетплейсы,7,333331311131131111111111,3,0
503,3,Транспортная корзина,6,333333333333313300310000,3,0
504,4,Общепит и услуги,0,444444444444444444444444,0,4
505,3,Транспортная корзина,4,330003330000033333333333,0,4
506,3,Транспортная корзина,2,000000044444433333333333,0,4
507,3,Транспортная корзина,2,333333344444443333333333,0,4
508,0,Базовая корзина малых городов,1,000000000000000033333333,0,4
509,3,Транспортная корзина,4,330333444444444333333333,0,4
510,3,Транспортная корзина,4,300333344444433333333333,0,4
511,3,Транспортная корзина,2,300000000000333333333333,3,1
512,0,Базовая корзина малых городов,1,110000000000000000000000,0,1
515,3,Транспортная корзина,0,333333333333333333333333,3,2
516,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
517,3,Транспортная корзина,0,333333333333333333333333,3,0
518,0,Базовая корзина малых городов,2,000000000000000330000000,3,1
519,1,Продукты и маркетплейсы,6,111313333333311110001111,3,0
520,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
521,1,Продукты и маркетплейсы,5,111111130111111111100111,3,0
522,0,Базовая корзина малых городов,8,111113030330110000000000,3,0
523,1,Продукты и маркетплейсы,5,111111111101100333333331,3,0
524,3,Транспортная корзина,3,333333333333311111100111,3,0
525,1,Продукты и маркетплейсы,4,111111133111111111000011,3,0
527,0,Базовая корзина малых городов,4,000000000000000003003000,3,1
528,0,Базовая корзина малых городов,3,333133300000000000000000,3,0
529,3,Транспортная корзина,1,133333333333333333333333,3,1
530,0,Базовая корзина малых городов,5,113330000000003333300111,3,0
531,0,Базовая корзина малых городов,3,333330033330000000000000,3,0
532,1,Продукты и маркетплейсы,6,111111333303110111111111,3,0
533,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
534,1,Продукты и маркетплейсы,4,111111333333311111000011,3,0
535,3,Транспортная корзина,0,333333333333333333333333,3,1
536,1,Продукты и маркетплейсы,2,111133333331111111111111,3,0
537,3,Транспортная корзина,4,333133333333311110000000,3,0
538,0,Базовая корзина малых городов,3,111110000000011110000000,3,0
539,1,Продукты и маркетплейсы,2,111333333333311111111111,3,0
540,1,Продукты и маркетплейсы,2,111333333333311111111111,3,0
541,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
542,0,Базовая корзина малых городов,3,133333111110000000000000,3,0
543,0,Базовая корзина малых городов,1,333333000000000000000000,3,1
544,1,Продукты и маркетплейсы,2,111113333333111111111111,3,0
545,3,Транспортная корзина,3,333333330000333330000000,3,1
546,1,Продукты и маркетплейсы,3,111111133333111111111100,3,0
547,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
548,1,Продукты и маркетплейсы,2,111111111111111100000011,3,0
549,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
550,1,Продукты и маркетплейсы,3,331133333333111111111111,3,0
552,1,Продукты и маркетплейсы,3,111111333333111111000000,3,0
553,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
554,3,Транспортная корзина,1,111133333333333333333333,3,0
555,1,Продукты и маркетплейсы,2,111111133331111111111111,3,0
556,1,Продукты и маркетплейсы,4,111131333331111111111111,3,0
557,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
558,1,Продукты и маркетплейсы,3,331111333333111111111111,3,0
559,0,Базовая корзина малых городов,1,333330000000000000000000,3,1
560,1,Продукты и маркетплейсы,3,331113333111111111111111,3,0
561,3,Транспортная корзина,4,111333333330000000333000,3,1
562,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
563,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
564,1,Продукты и маркетплейсы,2,111113333333311111111111,3,0
565,1,Продукты и маркетплейсы,4,111111110011111110000111,3,0
566,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
567,1,Продукты и маркетплейсы,1,311111111111111111111111,3,0
568,3,Транспортная корзина,3,333333333333333333003331,3,0
569,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
570,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
571,1,Продукты и маркетплейсы,4,111111133333111133111111,3,0
572,1,Продукты и маркетплейсы,3,111111101111111110000000,3,0
574,3,Транспортная корзина,4,111330000033333333333300,0,1
578,3,Транспортная корзина,2,004444444444433333333333,1,3
579,3,Транспортная корзина,0,333333333333333333333333,1,2
580,2,Дорогая корзина без онлайна,3,322222222222222444444443,1,3
581,3,Транспортная корзина,2,344444444444333333333333,1,2
582,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
583,3,Транспортная корзина,2,333333333333333311111113,1,2
584,3,Транспортная корзина,4,333333000000333300000333,1,1
585,0,Базовая корзина малых городов,1,000000000000000000222222,0,4
586,3,Транспортная корзина,0,333333333333333333333333,3,2
587,2,Дорогая корзина без онлайна,5,333222223333332223222222,3,2
588,2,Дорогая корзина без онлайна,2,222222222222222022222222,1,3
589,3,Транспортная корзина,0,333333333333333333333333,1,2
591,3,Транспортная корзина,1,333333333333333333333000,3,2
592,3,Транспортная корзина,0,333333333333333333333333,3,2
593,3,Транспортная корзина,0,333333333333333333333333,3,2
594,3,Транспортная корзина,0,333333333333333333333333,3,2
595,3,Транспортная корзина,4,113333333333333111133311,3,2
598,3,Транспортная корзина,1,333333333333333333333311,3,2
599,3,Транспортная корзина,2,333333300000333333333333,0,1
600,3,Транспортная корзина,1,222233333333333333333333,1,2
601,3,Транспортная корзина,0,333333333333333333333333,3,2
602,3,Транспортная корзина,1,333333333333333111111111,3,2
603,3,Транспортная корзина,1,003333333333333333333333,3,2
604,3,Транспортная корзина,0,333333333333333333333333,0,2
605,3,Транспортная корзина,0,333333333333333333333333,3,2
606,3,Транспортная корзина,0,333333333333333333333333,3,2
607,3,Транспортная корзина,0,333333333333333333333333,3,2
608,4,Общепит и услуги,2,444444444444222244444444,1,4
612,4,Общепит и услуги,2,444444444444422244444444,1,2
613,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
614,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
615,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
616,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,2
618,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
619,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
621,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
666,4,Общепит и услуги,0,444444444444444444444444,0,4
667,3,Транспортная корзина,2,000000044444444333333333,0,4
668,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
669,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
670,0,Базовая корзина малых городов,1,000000000000000000333333,0,4
671,0,Базовая корзина малых городов,2,000000000000000000333330,0,1
674,0,Базовая корзина малых городов,2,000000000044444333333333,0,4
675,0,Базовая корзина малых городов,1,000000000000000003333333,0,4
676,3,Транспортная корзина,4,300334444444444333333333,0,4
677,0,Базовая корзина малых городов,1,000000000000000033333333,0,4
678,2,Дорогая корзина без онлайна,1,442222222222222222222222,1,3
679,4,Общепит и услуги,2,000000044444444443333333,0,4
680,0,Базовая корзина малых городов,1,000000000000000003333333,0,4
683,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
685,3,Транспортная корзина,5,113311300000333333333333,3,1
686,3,Транспортная корзина,2,333333344444443333333333,0,1
687,1,Продукты и маркетплейсы,2,111111111111111110011111,3,0
689,0,Базовая корзина малых городов,0,000000000000000000000000,1,1
690,0,Базовая корзина малых городов,5,133111333333111100000000,3,0
691,1,Продукты и маркетплейсы,9,111111111311110100001010,3,0
692,1,Продукты и маркетплейсы,4,111131133333111111111111,3,0
693,4,Общепит и услуги,2,334444444444444443333333,0,5
694,0,Базовая корзина малых городов,0,000000000000000000000000,3,1
695,3,Транспортная корзина,5,111111333333311330000333,3,0
696,1,Продукты и маркетплейсы,2,111111333333311111111111,3,0
697,0,Базовая корзина малых городов,0,000000000000000000000000,0,1
698,1,Продукты и маркетплейсы,2,111111333333111111111111,3,0
699,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
701,1,Продукты и маркетплейсы,2,111111113333111111111111,3,0
702,0,Базовая корзина малых городов,2,000000000000000000222200,1,1
703,1,Продукты и маркетплейсы,4,111111113111111111000111,3,0
704,3,Транспортная корзина,1,333333333333300000000000,3,0
705,0,Базовая корзина малых городов,2,111111333333330000000000,3,1
706,1,Продукты и маркетплейсы,0,111111111111111111111111,3,0
708,2,Дорогая корзина без онлайна,3,222222222222200000333000,1,3
710,1,Продукты и маркетплейсы,4,111111113311111111000111,3,0
711,3,Транспортная корзина,3,133333333333331111100000,3,0
712,1,Продукты и маркетплейсы,2,111111113333111111111111,3,0
713,1,Продукты и маркетплейсы,2,111111131111111111111111,3,0
714,0,Базовая корзина малых городов,3,300333333333300000000000,3,1
715,1,Продукты и маркетплейсы,3,111111003311111111111111,3,0
716,2,Дорогая корзина без онлайна,0,222222222222222222222222,1,3
