id,name,short,region,mo_type,lat,lon,macro,sub,switches_macro,switches_sub,population,wage,market_access,urban_share,total_2024,total_2023
1417,Долгоруковский муниципальный район,Долгоруковский,Липецкая область,муниципальный район,52.34003168228347,38.35456688454155,3,0,0,0,15713.0,56006.8,365.5,0.0,22427.0,19824.25
1419,Задонский муниципальный район,Задонский,Липецкая область,муниципальный район,52.44378814315054,38.92018855115025,3,0,0,0,33205.0,71890.0,373.6,0.2853184761331125,24249.083333333332,21230.833333333332
1420,Измалковский муниципальный район,Измалковский,Липецкая область,муниципальный район,52.64418651767001,37.99910848432832,3,0,0,0,14799.0,44710.7,367.9,0.0,21991.583333333332,20130.166666666668
1421,Краснинский муниципальный район,Краснинский,Липецкая область,муниципальный район,52.89298500293448,38.7559263565556,3,0,0,0,13181.0,67414.5,371.9,0.0,24755.416666666668,21091.416666666668
1422,Лебедянский муниципальный район,Лебедянский,Липецкая область,муниципальный район,52.97848344365939,39.169832937109064,0,1,0,0,38865.0,65478.8,375.4,0.4893863373214975,26863.583333333332,23196.333333333332
1423,Лев-Толстовский муниципальный район,Лев-Толстовский,Липецкая область,муниципальный район,53.24742696580927,39.53111488565019,3,0,0,0,16181.0,62104.5,375.0,0.0,27762.833333333332,23771.416666666668
1425,Становлянский муниципальный район,Становлянский,Липецкая область,муниципальный район,52.87109642575782,38.25378178250854,3,0,0,3,16521.0,49907.3,374.5,0.0,21063.916666666668,19134.833333333332
1426,Тербунский муниципальный район,Тербунский,Липецкая область,муниципальный район,52.126993173626595,38.371298796264185,3,0,0,1,20466.0,62431.8,363.9,0.0,25323.25,21894.416666666668
1427,Усманский муниципальный район,Усманский,Липецкая область,муниципальный район,52.141557170212934,39.74917397777063,3,1,0,1,49178.0,53900.6,367.2,0.38982878522916753,24519.583333333332,21143.416666666668
1428,Хлевенский муниципальный район,Хлевенский,Липецкая область,муниципальный район,52.179144961534526,39.124005064796414,3,0,0,1,18262.0,59234.2,372.4,0.0,23411.666666666668,20581.0
1429,Чаплыгинский муниципальный район,Чаплыгинский,Липецкая область,муниципальный район,53.28393188948631,39.88581930217549,3,0,0,1,29850.0,59232.0,378.5,0.38613065326633167,25140.25,22262.666666666668
1430,городской округ город Магадан,Магадан,Магаданская область,городской округ,59.718418808556656,150.84057518032347,1,3,0,3,94768.0,155268.7,119.2,1.0,60383.75,55245.916666666664
1431,муниципальный округ Ольский,Ольский,Магаданская область,муниципальный округ,59.92146300268044,151.3080511153293,1,2,0,4,8658.0,116776.1,120.2,0.6588126588126588,42542.0,39732.166666666664
1438,муниципальный округ Ягоднинский,Ягоднинский,Магаданская область,муниципальный округ,62.60365095839245,150.2572988787967,1,3,0,0,5934.0,167101.4,122.8,0.9984833164812943,52406.166666666664,44436.916666666664
1439,городской округ Балашиха,Балашиха,Московская область,городской округ,55.78621848576555,37.966354812008845,2,5,0,0,554248.0,102186.6,565.5,0.9568117521398363,47536.083333333336,41520.833333333336
1440,городской округ Бронницы,Бронницы,Московская область,городской округ,55.4161591785228,38.24828977800592,0,4,0,0,20981.0,79343.4,489.7,1.0,41547.083333333336,35803.166666666664
1443,городской округ Дзержинский,Дзержинский,Московская область,городской округ,55.62383067459028,37.84148839097542,2,4,0,0,57434.0,108785.2,586.8,1.0,46477.75,39871.916666666664
1444,городской округ Долгопрудный,Долгопрудный,Московская область,городской округ,55.95077010513253,37.501719991805935,2,5,0,0,119089.0,140511.0,569.8,1.0,51810.666666666664,44562.75
1445,городской округ Домодедово,Домодедово,Московская область,городской округ,55.320372093251414,37.83461901061993,2,5,0,0,226573.0,116808.3,524.2,0.691525468612765,46104.916666666664,39665.083333333336
1446,городской округ Дубна,Дубна,Московская область,городской округ,56.74229646941456,37.17215019785328,0,4,0,0,74032.0,119658.1,413.2,1.0,47994.416666666664,40418.083333333336
1447,городской округ Егорьевск,Егорьевск,Московская область,городской округ,55.301170684110176,39.2978066209004,0,4,0,0,111759.0,82618.9,440.1,0.6617006236634186,37689.916666666664,32260.25
